,bathrooms,bedrooms,longitude,latitude,price
5301,2.0,3,-74.0154,40.7158,10750
26487,1.0,1,-73.9944,40.7548,3400
6845,1.0,1,-73.9523,40.7796,2000
25189,1.0,2,-73.9899,40.7182,3391
37831,1.0,1,-73.9487,40.7892,2300
18862,1.0,1,-73.9867,40.7269,2295
24297,2.0,3,-73.9043,40.7721,3200
11304,1.0,0,-73.9533,40.7671,1950
19960,1.0,3,-73.9425,40.7487,4200
878,3.0,2,-73.9741,40.787,9750
15540,4.0,6,-73.9545,40.8018,12820
8558,1.5,2,-73.9761,40.7937,4100
38529,1.0,1,-73.9438,40.838,2100
12187,1.5,1,-74.0084,40.7378,6150
8733,1.0,2,-73.9743,40.7317,3185
2363,1.0,1,-73.9449,40.7809,3500
37971,1.0,2,-73.9789,40.7491,4100
18570,1.0,2,-73.9973,40.7565,3300
48822,1.0,0,-73.9956,40.7621,2950
23507,2.0,3,-73.9913,40.7642,5595
8470,1.0,1,-74.0022,40.7333,4600
11121,1.0,1,-74.0066,40.7339,2750
11777,1.0,1,-73.9676,40.7951,3250
42851,1.0,1,-74.0026,40.7512,3595
39810,2.0,2,-73.9416,40.7471,3450
43921,1.0,1,-73.9438,40.838,1850
47787,1.0,3,-73.9793,40.6621,3250
40044,1.0,1,-73.8683,40.8634,1350
39950,2.0,3,-74.00399999999998,40.7229,5000
37562,1.0,1,-73.957,40.8031,2500
15865,1.0,1,-73.9977,40.7251,7495
22091,1.0,2,-73.9668,40.8015,3600
28735,1.0,1,-73.9461,40.7827,2000
40427,1.0,0,-73.9515,40.7779,2400
36829,2.0,3,-73.9999,40.7424,4950
37158,1.0,0,-73.9875,40.7494,2550
26475,1.0,1,-73.9938,40.7637,3100
33551,1.0,3,-73.9626,40.7575,4900
9070,2.0,3,-73.9897,40.7273,6800
5557,1.0,2,-73.949,40.6754,1900
23732,1.0,0,-73.9819,40.7356,2995
47040,1.0,1,-73.9922,40.7556,3300
41,3.0,4,-73.9533,40.7723,15000
36757,1.5,4,-73.9727,40.7436,5500
7596,1.0,0,-73.8424,40.7218,1400
29823,1.0,2,-73.9974,40.7615,3195
32259,1.0,1,-73.9742,40.6874,2750
11288,1.0,1,-73.9547,40.7751,2495
34790,1.0,2,-73.9418,40.79,1900
41832,1.0,1,-73.9857,40.7228,3500
11530,1.0,2,-73.9626,40.7617,2675
28144,1.0,0,-73.9484,40.7699,2550
11954,1.0,1,-73.9965,40.7326,2200
30100,1.0,0,-74.0113,40.7075,2870
16098,1.0,2,-74.0022,40.7505,4500
31877,1.0,0,-73.9533,40.771,2275
37294,2.0,3,-73.9531,40.6874,3000
4415,1.0,2,-73.979,40.7426,3250
32648,1.0,1,-73.9518,40.7717,2650
21022,1.0,3,-73.9678,40.7902,6000
44814,1.0,1,-73.9792,40.7431,2775
13635,1.0,4,-73.9871,40.7298,6000
34823,1.0,1,-73.9801,40.7271,2795
44237,1.0,1,-73.9617,40.7617,2250
41466,1.0,2,-73.9416,40.8163,2500
49076,1.0,1,-73.9995,40.7289,2800
13411,1.0,2,-73.9944,40.7548,3275
7948,1.0,3,-73.9208,40.8653,2895
34866,1.0,1,-73.9455,40.7186,2200
19097,1.0,1,-73.9577,40.7633,1885
39884,1.0,2,-73.9839,40.7316,3650
47951,1.0,1,-73.9781,40.7658,2650
37488,3.0,3,-73.9805,40.7825,12500
22276,1.0,0,-73.9662,40.755,2500
8468,1.0,1,-73.9536,40.7675,3650
43617,1.0,0,-73.9814,40.7486,2800
47012,1.0,2,-73.9577,40.7633,2400
28633,1.0,2,-73.9629,40.7594,3438
10484,1.0,1,-73.9815,40.7733,4750
42685,1.0,1,-73.9537,40.7173,3675
46796,1.0,2,-74.0111,40.718,5695
34998,1.0,3,-73.987,40.7234,5600
32943,1.0,2,-74.00399999999998,40.7297,3800
3659,1.0,1,-73.9727,40.7904,3050
20902,1.0,1,-73.8327,40.8433,1400
12075,1.0,1,-73.9887,40.7595,2400
19420,1.0,1,-73.9838,40.7586,2800
32681,1.0,2,-73.9363,40.797,1850
40436,1.0,1,-73.9996,40.7447,2850
9634,1.0,0,-74.0047,40.7334,3250
6408,2.0,2,-73.9456,40.8275,2160
39292,1.0,3,-74.0044,40.7231,3700
19033,1.0,1,-73.986,40.7292,2450
46224,1.0,2,-73.9838,40.7674,5169
25044,1.0,3,-74.0016,40.737,6195
32658,1.0,3,-74.009,40.7077,3960
36663,1.0,0,-73.9865,40.7348,3100
17545,1.0,0,-73.9998,40.7613,2395
46227,1.0,1,-73.9617,40.7617,2295
14230,1.0,0,-73.8907,40.7493,1500
8520,1.0,1,-73.985,40.7196,2675
31735,2.0,2,-73.9483,40.7819,5195
2981,1.5,1,-74.0148,40.7179,5500
4289,1.0,1,-73.9517,40.7802,2400
442,1.0,2,-73.957,40.8031,3000
23504,1.0,2,-73.9525,40.8254,1975
43396,2.0,3,-73.9688,40.7905,6375
33614,1.0,1,-73.9794,40.6881,3461
12299,1.0,3,-74.0093,40.7062,4200
42383,1.0,1,-73.9245,40.6977,2050
48276,1.0,1,-73.9688,40.7564,2995
1072,1.5,3,-73.9459,40.8362,3300
42644,1.0,2,-74.0029,40.7313,3400
45046,2.0,2,-73.9922,40.7556,4870
11127,1.0,2,-73.9488,40.781,2700
42933,1.0,0,-73.9204,40.8397,1300
38101,1.0,1,-73.984,40.6983,2492
18107,1.0,2,-73.8184,40.7271,1999
3350,1.0,2,-73.9938,40.7231,4695
23378,1.0,1,-73.9477,40.7754,2350
9524,2.0,4,-73.9962,40.7593,5800
48670,1.0,2,-73.9794,40.7297,2995
8974,1.0,2,-73.9508,40.6939,2399
12199,2.0,2,-73.9416,40.7471,3995
23016,1.0,3,-73.9871,40.7298,4800
6413,1.0,1,-73.9895,40.7628,2395
1355,2.0,3,-73.9982,40.7568,4950
11993,1.0,0,-73.9808,40.7482,3150
19419,1.0,2,-74.0095,40.7054,4100
12193,1.0,0,-73.993,40.7715,2850
46040,2.0,3,-73.9901,40.726,6500
34546,1.0,0,-73.9759,40.7871,2025
17680,1.0,3,-73.9421,40.7864,3450
25427,1.0,0,-73.9696,40.756,2195
28707,2.0,3,-73.9999,40.7424,5175
25018,1.0,2,-73.9611,40.7627,3100
20314,1.0,2,-73.9979,40.7431,4031
45783,2.0,2,-73.9731,40.7829,11950
40135,1.0,0,-73.9545,40.7802,1893
16970,1.0,1,-73.96,40.7635,3250
28200,1.0,0,-74.0036,40.7399,2500
42954,1.0,0,-73.9928,40.7551,3250
34769,1.0,2,-73.9821,40.7213,2750
7788,1.0,2,-73.9779,40.7413,3200
43474,1.0,4,-73.9598,40.8148,3790
13664,1.0,1,-73.9788,40.7466,2250
34305,1.0,3,-73.9828,40.7192,4500
22847,1.0,0,-73.97399999999998,40.7538,2600
36600,1.0,2,-73.9695,40.753,5195
19907,1.0,1,-73.9748,40.7928,4175
2113,1.5,2,-73.961,40.7999,3500
43085,1.0,3,-73.9066,40.7716,2800
48735,1.0,3,-74.0087,40.6475,2200
5821,3.0,3,-73.9701,40.7867,12500
28729,1.0,2,-74.0262,40.6203,2000
2915,1.0,1,-73.9842,40.7785,2600
31327,2.0,2,-73.9238,40.6975,1850
12631,3.0,3,-73.9608,40.7661,10000
352,1.0,1,-74.0018,40.7346,2600
10810,1.0,1,-74.01100000000002,40.7152,4000
42534,1.0,0,-73.9829,40.7416,2400
23632,1.0,3,-74.0088,40.7172,6500
37311,1.0,3,-73.9603,40.7694,4550
5228,2.0,2,-73.9789,40.7492,4760
49312,1.0,2,-73.8575,40.7253,2100
11006,1.0,0,-73.9864,40.7708,3483
10293,1.0,1,-73.9498,40.7735,3750
23034,1.0,2,-73.9624,40.7612,2599
35904,1.0,1,-73.9808,40.7482,4950
41103,2.0,4,-73.9808,40.7639,10825
32676,1.0,0,-73.9739,40.7536,2200
29267,1.0,3,-73.9817,40.7319,3995
46544,1.0,0,-73.9473,40.7775,2025
45837,1.0,0,-73.9739,40.6875,2195
26016,2.0,2,-73.9509,40.7754,5300
799,2.0,3,-73.9761,40.7937,5600
46179,2.0,4,-74.0109,40.7191,6150
134,1.0,1,-73.9689,40.7993,2400
9847,2.0,3,-73.9514,40.8274,4475
47282,1.0,1,-74.0091,40.7061,3700
26548,1.0,1,-73.9276,40.8669,1850
28079,1.0,0,-73.9765,40.7489,2300
5273,1.0,3,-73.9901,40.726,6500
12608,1.0,3,-73.9401,40.8438,3100
5596,0.0,0,-73.9366,40.8175,1515
27765,1.0,1,-73.9866,40.7651,2695
38291,1.0,2,-73.9896,40.7341,4350
33992,1.0,1,-73.9995,40.6861,3150
44740,1.0,1,-73.9402,40.752,2651
36864,1.0,1,-73.9837,40.7835,3020
25833,1.0,2,-73.9548,40.7764,2800
25837,1.0,1,-73.9677,40.7539,3700
24531,1.0,2,-73.9881,40.7739,4100
29899,1.0,2,-74.0044,40.7231,3733
14892,2.0,1,-73.9722,40.7829,2850
22214,1.0,1,-74.0026,40.7512,3920
22854,1.0,1,-73.9763,40.7878,2750
10574,1.0,3,-73.9894,40.7272,4950
24540,2.0,3,-73.9841,40.7643,5795
45874,1.0,2,-73.9966,40.7263,2400
8801,1.0,1,-74.0048,40.7321,3995
34800,1.0,3,-74.0143,40.71,3000
5316,1.0,3,-73.9568,40.7841,5500
49077,2.0,2,-73.9902,40.7733,5795
38198,1.0,3,-73.9567,40.821,3600
30911,1.0,0,-74.0014,40.7276,2195
36116,1.0,1,-73.9772,40.7412,3350
13051,1.0,2,-74.0049,40.7362,5700
14128,1.0,1,-73.9264,40.8668,1650
23742,1.0,2,-74.0085,40.7387,4600
46798,2.0,1,-74.0094,40.7057,4850
28428,1.0,1,-73.9837,40.7674,2900
14852,1.0,1,-73.9782,40.7426,3200
1913,1.0,1,-73.9603,40.7694,3162
9862,1.0,0,-73.9944,40.7569,1875
8829,1.0,2,-73.9951,40.712,2695
45260,1.0,3,-73.9843,40.7255,4950
45605,1.5,1,-74.0053,40.7456,5175
25490,1.0,1,-74.0006,40.7276,2800
12289,1.0,1,-73.9238,40.7718,2395
13905,1.5,2,-73.9785,40.729,3150
5465,1.0,2,-73.9839,40.7578,3300
14142,1.0,0,-73.9739,40.7479,2550
7515,1.0,1,-73.9838,40.7586,2700
3526,1.0,1,-73.9968,40.7562,3000
25558,1.0,1,-73.9854,40.7619,4134
40498,2.0,2,-73.9472,40.7846,3350
41652,1.0,2,-73.9182,40.6869,3200
13064,1.0,1,-73.9868,40.728,3100
27059,1.0,2,-73.945,40.8362,2250
8296,2.0,1,-73.945,40.6877,2795
12202,1.0,1,-74.0055,40.7111,3675
40193,1.0,2,-74.0053,40.7456,3950
39233,1.0,2,-73.9585,40.7704,3150
3339,1.0,1,-74.0149,40.708,2390
16894,1.0,3,-73.95100000000002,40.7823,3695
45479,2.0,4,-73.9749,40.7482,6373
41730,3.0,3,-73.9861,40.7721,19000
46839,1.0,0,-74.0141,40.7094,2500
14440,2.0,2,-73.9916,40.7272,14000
25643,1.0,1,-73.9846,40.7756,4708
32637,1.0,0,-74.0161,40.7053,2500
41354,1.0,0,-73.9757,40.7461,2600
45754,1.0,1,-73.9175,40.8687,1950
23496,1.0,1,-73.959,40.7623,2600
46143,1.0,1,-73.9961,40.7373,4825
21819,1.0,3,-73.988,40.722,4400
38717,1.0,0,-74.0004,40.7288,3100
6073,1.0,1,-73.9675,40.7536,2550
34109,1.0,1,-73.9914,40.7032,3834
28820,1.0,1,-73.9743,40.7521,4975
42687,2.0,2,-73.9964,40.7562,4490
40136,1.0,1,-74.0059,40.7075,4095
23962,1.0,1,-73.9735,40.7468,3095
4589,1.0,0,-73.9764,40.7894,2300
29038,1.0,1,-73.8618,40.6935,1700
33489,1.0,2,-73.9416,40.8163,2100
21220,1.0,0,-73.9638,40.7619,2940
41566,1.0,1,-73.9233,40.8685,2000
44255,1.0,1,-73.949,40.7714,2200
47626,1.0,0,-73.9288,40.7404,2290
44476,1.0,1,-73.9897,40.7035,3615
36692,2.0,3,-73.9956,40.7621,10000
6859,1.0,0,-73.9658,40.7559,2200
12360,1.0,1,-73.9519,40.7694,3350
35247,2.0,3,-73.9713,40.7984,5000
35564,1.0,1,-73.9946,40.7241,3375
26856,1.0,2,-73.9623,40.7967,2900
38696,2.0,2,-74.0056,40.7329,5595
15803,2.0,4,-73.9865,40.7348,7200
16699,1.0,0,-74.0055,40.7434,4165
25034,1.0,1,-73.9824,40.7449,2400
43205,1.0,3,-73.958,40.8112,3575
33737,1.0,1,-74.0046,40.7276,3800
31606,1.0,1,-74.0058,40.7355,4295
31876,2.0,2,-73.9916,40.7677,3995
40070,1.0,0,-73.9877,40.7637,2490
6869,1.0,1,-73.9416,40.8163,2150
34405,1.0,1,-73.9906,40.6916,2900
37376,1.0,2,-73.9898,40.7652,3200
48834,0.0,0,-73.9764,40.7894,2300
40937,1.0,2,-73.906,40.679,1800
39137,1.0,1,-74.018,40.7067,2325
25441,1.0,1,-73.9578,40.8198,1995
40660,1.0,2,-73.9753,40.7887,3150
24229,1.0,2,-74.0072,40.7067,3345
40353,1.0,1,-73.9899,40.6879,2250
1254,1.0,2,-73.8302,40.7095,1895
24414,1.0,1,-73.9617,40.7609,2600
3679,2.0,3,-73.9952,40.7606,4500
5925,2.0,2,-73.9788,40.7421,4095
21765,1.0,0,-73.9469,40.7826,2745
24930,1.0,1,-73.983,40.6969,2795
28892,1.0,1,-74.0008,40.7476,3119
12945,3.0,4,-73.9677,40.7606,6900
46193,1.0,2,-73.9532,40.7777,2700
428,1.0,5,-73.9587,40.8025,6000
15943,1.0,3,-74.0046,40.7073,3600
33427,1.0,0,-73.9477,40.7722,1950
42878,2.0,2,-73.9625,40.7993,3700
2611,2.0,2,-73.977,40.7829,6800
43758,1.0,2,-73.9825,40.7301,3695
39830,2.0,3,-73.982,40.7496,5000
16610,1.0,1,-73.8836,40.7536,1750
18578,2.0,3,-73.9742,40.796,4400
17597,1.0,0,-73.9978,40.7612,2800
25779,3.0,3,-73.9676,40.7567,10750
46519,1.0,1,-73.9836,40.7787,2650
6533,1.0,0,-73.9582,40.7656,1750
15526,1.0,2,-73.9705,40.7957,4600
6267,1.0,0,-73.9764,40.7894,2350
9400,1.0,2,-73.87899999999998,40.742,2250
46954,1.0,3,-73.9806,40.721,4090
49119,1.0,0,-73.913,40.749,1550
39536,2.0,2,-73.9157,40.6884,3046
39820,1.0,3,-73.9905,40.7643,4495
21223,1.0,3,-74.0076,40.7047,4960
42443,1.0,1,-73.9857,40.7283,2400
29214,1.0,1,-73.9949,40.7419,4820
33989,1.0,0,-74.0006,40.7383,2475
42842,1.0,1,-74.0149,40.708,2390
43672,1.0,1,-74.0042,40.7481,5200
13286,1.0,1,-73.9373,40.8516,1625
13652,2.0,4,-73.9781,40.7413,6500
31345,2.0,2,-73.9838,40.77,5695
2732,1.0,1,-73.9476,40.7797,2850
25362,1.0,0,-73.9485,40.7705,1895
46435,1.0,1,-73.9929,40.7001,2500
18764,1.0,1,-74.0054,40.7354,3695
29440,1.0,1,-73.9642,40.6946,3000
2651,1.0,1,-73.9826,40.7283,2895
1865,1.0,3,-74.0009,40.7347,6095
45119,1.0,2,-73.9913,40.7585,3095
33225,2.0,4,-74.0077,40.7065,7929
37140,1.0,0,-73.9917,40.7709,2650
45926,1.0,1,-74.0129,40.7078,3095
48978,2.0,3,-73.9779,40.7413,4295
38948,1.0,2,-73.977,40.7488,5200
44491,2.0,2,-73.9813,40.7676,8850
32712,1.0,2,-73.9952,40.7605,2795
37596,1.0,1,-73.9863,40.7349,3900
22278,1.0,0,-73.9942,40.7301,2775
23579,1.0,1,-73.9897,40.7035,3615
22137,1.0,3,-73.9846,40.7228,5450
12547,1.0,2,-73.9957,40.7227,3150
43695,2.0,3,-73.9591,40.764,4475
9999,1.0,1,-73.9743,40.7438,3300
25153,1.0,1,-73.96340000000002,40.799,1900
9710,1.0,1,-73.9497,40.7746,2250
35470,1.0,2,-73.9488,40.7713,2700
40623,1.0,3,-73.9749,40.7326,6115
28854,1.0,0,-74.0072,40.7067,2495
44933,1.0,0,-74.0043,40.7368,2299
7516,1.0,1,-73.9445,40.7771,2850
23281,1.0,2,-73.9898,40.7652,3695
7811,1.0,2,-73.9881,40.7652,3000
5303,1.0,2,-73.9668,40.6905,3000
1493,2.0,4,-73.9845,40.7454,5945
44831,1.0,2,-74.0077,40.7085,3525
22529,1.0,1,-74.0069,40.7074,3570
32409,2.0,3,-73.8611,41.0082,2950
45526,1.0,0,-73.9758,40.7927,2300
22105,1.0,2,-74.0021,40.7253,3898
28057,1.0,1,-73.9649,40.7167,4100
34951,1.0,1,-73.9953,40.7553,5085
35504,1.0,1,-73.9909,40.678,3037
23565,1.0,2,-73.9695,40.7958,3350
9371,1.0,1,-73.9598,40.7679,4000
29438,1.0,1,-73.9705,40.7957,2700
34902,2.0,3,-73.946,40.8231,3250
4423,2.0,2,-74.0148,40.7179,8275
29600,2.0,3,-73.9901,40.7601,4758
27150,1.0,1,-73.8644,40.7304,1750
45653,1.0,2,-73.9826,40.7299,3100
10064,1.0,2,-73.9272,40.8366,1795
5420,1.0,0,-74.0113,40.7075,2676
240,0.0,0,-74.0135,40.6503,2195
7751,1.0,4,-73.9887,40.7401,6295
11684,1.0,1,-73.9406,40.7502,2399
25632,1.0,1,-73.9938,40.7231,3495
17616,3.0,4,-73.9772,40.7901,14000
9687,1.0,1,-73.9467,40.7273,2250
4406,1.0,2,-73.9528,40.8233,2499
3347,2.0,2,-74.0084,40.7388,8000
35829,1.0,1,-73.986,40.7609,3777
16154,1.0,1,-73.94800000000002,40.7842,3030
48529,1.0,1,-73.9618,40.6881,2500
25763,1.0,3,-73.9405,40.8232,2900
3979,1.0,2,-73.9955,40.7553,3100
9579,1.0,2,-73.9866,40.7631,4500
9227,1.0,2,-73.9811,40.7449,3400
20301,1.0,1,-73.9896,40.7341,4800
33445,1.0,0,-73.9799,40.6897,2625
520,2.0,2,-73.8292,40.8441,2100
15719,1.0,3,-73.9353,40.6832,2700
40614,1.0,2,-73.9116,40.7724,2650
35358,1.0,0,-73.9751,40.7798,1795
12011,2.0,2,-73.9812,40.7733,7975
36124,1.0,1,-73.895,40.8597,1475
15955,1.0,2,-73.9799,40.7239,3400
21867,1.0,1,-73.9522,40.7765,2750
30553,1.0,3,-73.9416,40.7901,2895
4501,1.0,2,-73.967,40.7992,3200
1296,1.0,0,-74.0013,40.7081,2400
14788,1.0,0,-73.9805,40.7392,2800
27484,1.0,1,-74.0051,40.7304,3595
29402,1.0,2,-73.9741,40.7447,3295
32312,1.0,3,-73.9651,40.8024,4000
47699,1.0,1,-73.9552,40.7184,4425
19167,1.0,1,-74.0017,40.7448,4195
38579,1.0,3,-73.949,40.7778,3450
33984,1.0,1,-74.0026,40.7512,3795
12501,1.0,2,-73.92399999999998,40.8669,2275
39009,1.0,2,-73.9795,40.7404,3500
26194,1.0,0,-73.9759,40.7777,2900
4586,1.0,2,-73.9514,40.8274,3400
14805,1.0,1,-73.9785,40.7792,3100
46710,1.0,2,-73.9805,40.7399,2825
42760,1.0,2,-73.9915,40.7678,3693
42710,1.0,3,-74.0087,40.6475,2200
22138,2.0,2,-73.9928,40.7551,6095
4679,1.0,3,-73.9871,40.7298,4600
49073,1.0,2,-73.9705,40.7893,3300
9508,2.0,0,-74.0046,40.7073,4800
32704,1.0,1,-73.9766,40.7831,2875
34409,1.0,0,-73.9857,40.7358,2995
42501,2.0,4,-73.9591,40.764,5400
41410,2.0,2,-73.9463,40.7804,4800
12218,1.0,1,-73.9879,40.7654,2200
39973,1.0,2,-73.8487,40.7286,2800
29672,1.0,0,-73.9544,40.7681,1775
46055,1.0,0,-73.9946,40.7325,2600
16580,1.5,3,-74.0066,40.7084,4750
38923,1.0,2,-73.9624,40.7612,3199
39791,1.0,2,-73.9666,40.7539,3000
35969,1.0,1,-73.9404,40.8294,2050
9532,1.0,1,-73.9891,40.7609,2495
37139,1.0,0,-73.9875,40.7494,2575
17984,1.0,2,-73.9887,40.7401,3300
21862,1.5,1,-73.9762,40.7933,3395
36706,1.0,3,-73.9728,40.7978,4495
9395,1.0,0,-73.9703,40.751,3950
2863,1.0,1,-73.9654,40.7747,3750
12529,1.0,1,-73.9956,40.7621,3450
38608,4.0,4,-73.9653,40.7582,8895
33990,1.0,1,-73.9818,40.7468,2900
2892,1.0,1,-73.9791,40.7825,5200
19377,1.0,1,-73.852,40.7201,1500
6586,1.0,1,-73.9429,40.8387,1595
38162,1.0,2,-73.9416,40.7186,3200
6288,2.0,2,-73.956,40.7472,4200
16814,1.0,3,-73.9666,40.7555,4975
32933,1.0,0,-73.9942,40.7301,2615
3818,1.0,1,-73.9567,40.7696,2800
46437,1.0,0,-74.0045,40.7521,3685
42727,1.0,2,-73.9821,40.739,3695
3341,1.0,0,-73.9772,40.7655,2100
27314,1.0,1,-73.9907,40.7632,2495
47810,1.0,1,-73.9757,40.7461,3400
2671,1.0,2,-73.98100000000002,40.7217,3195
8046,2.0,3,-73.9528,40.7759,5500
1980,1.0,1,-73.9982,40.7568,3595
14474,1.0,2,-73.967,40.7653,4000
20296,2.0,2,-73.9892,40.7671,4995
33013,1.0,2,-73.9787,40.7274,2895
39793,2.0,2,-73.9947,40.7252,7000
47937,3.0,3,-73.9748,40.7928,8000
43428,1.0,1,-73.9784,40.726,2895
18961,1.0,1,-73.9481,40.7778,2500
19225,1.0,2,-73.9466,40.6809,2475
48193,1.0,3,-73.9895,40.7245,6500
2885,2.0,2,-73.9756,40.7889,4500
43268,1.0,2,-73.9491,40.6778,1850
36393,1.0,2,-73.9819,40.7299,3595
28556,1.0,0,-73.9851,40.7437,4120
38120,2.0,3,-73.9472,40.7895,3695
46564,1.0,1,-74.0089,40.7045,3970
10193,1.0,1,-73.9917,40.7709,3200
43373,1.0,1,-73.9564,40.7459,3375
12111,1.0,1,-73.9541,40.7995,2100
9121,1.0,1,-73.8957,40.7056,1800
8940,1.0,1,-73.9268,40.8618,1400
18106,1.0,2,-73.9539,40.8002,2600
43799,2.0,1,-73.9948,40.7592,5020
46095,3.0,3,-73.9703,40.786,12000
41183,1.0,3,-74.0149,40.708,4000
22990,3.0,3,-73.9748,40.7928,10000
34726,1.0,0,-73.952,40.7752,1975
45909,1.0,3,-73.9733,40.7435,4692
47509,1.0,1,-73.95,40.7447,2390
5911,1.0,0,-73.8503,40.7211,1225
18174,1.0,1,-73.9958,40.753,3250
7481,1.0,2,-74.002,40.7313,3000
32772,1.0,4,-73.9544,40.7801,4700
47464,1.0,1,-73.9961,40.7373,3700
34916,1.0,0,-73.9436,40.7935,6995
27880,1.0,0,-73.9921,40.7618,2550
7883,1.0,1,-73.9677,40.7539,3700
41547,1.0,1,-73.9834,40.7306,2465
47688,1.0,0,-73.9989,40.7611,2725
47884,1.0,2,-73.984,40.7645,3330
42007,1.0,1,-73.9791,40.7825,2700
46163,1.0,2,-73.9384,40.7988,2300
889,1.0,0,-74.0076,40.7047,3092
10794,1.0,2,-73.9817,40.7655,3150
26596,1.0,3,-74.0019,40.7322,5200
38686,2.0,2,-73.9605,40.7995,3500
30883,1.0,0,-73.9965,40.7326,2300
10747,1.0,0,-73.9389,40.8184,1350
30034,1.0,2,-73.9293,40.7043,2500
44858,1.0,1,-73.9788,40.7466,2200
39236,2.0,2,-74.0036,40.716,5850
23408,1.0,2,-73.9754,40.7444,4000
3041,1.0,2,-73.945,40.8218,1950
43360,2.0,4,-73.9839,40.7307,5800
48363,1.0,1,-73.9493,40.7804,2550
24517,1.0,1,-73.9304,40.8568,1700
26047,1.0,0,-73.9707,40.7848,2399
23313,1.0,1,-73.9506,40.7929,1750
16764,2.5,3,-73.9803,40.7852,8000
41964,1.0,1,-73.9475,40.8225,1800
4442,1.0,1,-74.0169,40.7059,3200
7716,3.0,3,-73.9502,40.7754,11000
4963,1.0,0,-73.9773,40.7434,2495
15262,1.0,1,-73.8147,40.9067,1350
22094,2.0,2,-73.9806,40.7755,4550
41233,1.0,3,-73.98100000000002,40.7728,4295
48224,1.0,1,-74.0055,40.7091,3660
30885,1.0,1,-73.9564,40.7699,2950
42310,1.0,0,-74.0015,40.7367,3600
7531,1.0,0,-74.0158,40.7062,2475
2166,1.0,2,-74.0094,40.7099,3125
40073,1.0,2,-73.9449,40.8363,2350
30848,2.0,2,-73.9776,40.7454,5375
7015,1.0,1,-73.8301,40.7094,1595
32835,1.0,1,-73.9519,40.7699,2050
43171,2.0,2,-73.9831,40.776,7295
42448,3.0,3,-73.955,40.7701,5300
313,1.0,3,-73.9377,40.8419,2525
213,1.0,3,-73.9611,40.8008,2950
12256,1.0,3,-73.9924,40.7187,4595
3355,1.0,2,-73.8487,40.7286,2700
36932,1.0,2,-73.9827,40.7376,3400
16177,1.0,2,-73.9743,40.7438,3289
34914,1.0,0,-73.9266,40.7645,1900
27762,3.0,3,-73.9603,40.7695,7950
3521,1.0,0,-73.9554,40.7746,2095
29121,1.0,1,-74.0148,40.7179,5000
48110,2.0,3,-73.9804,40.7474,5000
9820,2.0,3,-73.9779,40.7413,4295
20215,1.0,2,-73.9391,40.8449,1975
31487,1.0,2,-74.0162,40.7056,3400
32063,2.5,2,-73.9785,40.7633,7450
4141,1.0,1,-73.9585,40.7638,3695
37827,1.0,0,-73.9792,40.7418,1750
16267,1.0,1,-73.9784,40.7885,3375
28454,1.0,2,-73.9412,40.8278,1925
25186,1.0,0,-73.9779,40.7466,2450
36165,1.0,0,-73.954,40.7753,2500
45023,0.0,0,-73.9563,40.7681,2650
40329,1.0,2,-73.9504,40.7868,5100
33581,1.0,1,-74.0051,40.7304,3500
16572,1.0,2,-73.9989,40.7611,5990
24563,1.0,1,-74.0053,40.7456,4150
6487,1.0,1,-74.0031,40.7288,2875
27132,1.0,0,-73.9893,40.7484,2995
7486,1.0,2,-73.9753,40.7297,4160
48724,1.0,2,-73.9435,40.786,2695
47391,1.0,2,-74.0044,40.7318,3995
1685,1.0,2,-73.9413,40.7515,2995
25609,1.0,2,-73.9223,40.6822,2000
9528,1.0,1,-73.9883,40.7777,3295
39909,2.0,4,-73.9734,40.7488,6300
42613,1.0,1,-73.9528,40.781,2775
41521,2.0,3,-73.9875,40.7324,5095
1743,1.0,2,-73.99,40.7649,3100
25981,1.0,1,-73.9578,40.8198,1955
29251,1.0,0,-73.982,40.7552,5000
17519,1.0,2,-73.97399999999998,40.7446,3395
11274,1.0,1,-73.9539,40.7681,2350
33017,1.0,2,-73.9416,40.8163,2300
4280,2.0,3,-73.9562,40.78,8000
17568,1.0,1,-73.9372,40.8246,1750
18585,1.0,1,-73.9772,40.7412,3250
38380,1.0,2,-73.9838,40.7586,3700
11106,2.0,2,-73.9934,40.7522,6495
25200,1.0,3,-73.9779,40.7466,4100
41373,1.0,0,-73.9865,40.7338,2650
6463,2.0,3,-73.9818,40.7516,6000
28246,1.0,1,-73.999,40.761,5990
24059,1.0,1,-73.9896,40.7341,4875
19354,2.0,3,-74.0042,40.7373,5500
15259,1.0,1,-73.9776,40.7454,3700
10183,1.0,1,-73.9876,40.771,3350
23973,1.5,2,-73.9874,40.6671,5500
10542,1.0,0,-73.918,40.6279,2600
45078,1.0,2,-74.0018,40.7388,3800
30545,0.0,0,-73.9938,40.7231,2695
19177,2.0,2,-73.956,40.7472,4700
40833,1.0,1,-73.9927,40.7301,3950
5926,1.0,2,-74.0046,40.7073,2875
15408,1.0,2,-73.943,40.6818,2900
20363,1.0,2,-74.0071,40.7067,4595
24269,1.0,0,-73.9489,40.7704,1835
29424,1.0,2,-73.9866,40.7673,3550
15957,1.0,0,-73.9471,40.7808,1595
21981,1.0,1,-73.9624,40.7612,2599
22341,2.0,3,-73.9734,40.7488,6000
22805,1.0,2,-73.9249,40.7749,2500
24338,2.0,3,-73.9947,40.7547,4000
